"Connector Name","Connector PartNumber","Pin Name","Pin PreferredSignal","Signal Name"
"TO_121_(111_LH)","","5","BATT_ENG_E_W/P-ZR_+B","BATT_ENG_E_W/P-ZR_+B"
"TO_121_(111_LH)","","1","EQ_F:SBW_IGCT-HV_L","EQ_F:SBW_IGCT-HV_L"
"TO_121_(111_LH)","","13","EQ_F:IGN_ZR_L","EQ_F:IGN_ZR_L"
"TO_121_(111_LH)","","33","S_EFI_ECU-TNGA2.0_052","S_EFI_ECU-TNGA2.0_052"
"TO_121_(111_LH)","","27","EQ_SBW_ACTR_ECU-PHV_MA2","EQ_SBW_ACTR_ECU-PHV_MA2"
"TO_121_(111_LH)","","21","CAN_BTL_BUS_LO","CAN_BTL_BUS_LO"
"TO_121_(111_LH)","","34","S_EFI_ECU-TNGA2.0_097","S_EFI_ECU-TNGA2.0_097"
"TO_121_(111_LH)","","18","EQ_HV_ECU-HV_LIN3","EQ_HV_ECU-HV_LIN3"
"TO_121_(111_LH)","","40","S_SBW_026","S_SBW_026"
"TO_121_(111_LH)","","12","EQ_F:IGN_TNGA_L","EQ_F:IGN_TNGA_L"
"TO_121_(111_LH)","","15","EQ_F:P-CON_MTR_NO.2_L","EQ_F:P-CON_MTR_NO.2_L"
"TO_121_(111_LH)","","39","S_SBW_025","S_SBW_025"
"TO_121_(111_LH)","","36","S_METER_025","S_METER_025"
"TO_121_(111_LH)","","16","CAN_BTL_BUS_HI","CAN_BTL_BUS_HI"
"TO_121_(111_LH)","","31","S_EFI_ECU-TNGA2.0_050","S_EFI_ECU-TNGA2.0_050"
"TO_121_(111_LH)","","37","S_SBW_003","S_SBW_003"
"TO_121_(111_LH)","","3","CAN_SBW_BUS_HI","CAN_SBW_BUS_HI"
"TO_121_(111_LH)","","19","EQ_HV_ECU-PHV_LIN3","EQ_HV_ECU-PHV_LIN3"
"TO_121_(111_LH)","","2","EQ_F:P-CON_MTR_NO.1_L","EQ_F:P-CON_MTR_NO.1_L"
"TO_121_(111_LH)","","23","EQ_RLY:VVT_VVT1","EQ_RLY:VVT_VVT1"
"TO_121_(111_LH)","","17","EQ_F:SBW_IGCT-PHV_L","EQ_F:SBW_IGCT-PHV_L"
"TO_121_(111_LH)","","10","EQ_F:EFI_NO.2_ZR_L","EQ_F:EFI_NO.2_ZR_L"
"TO_121_(111_LH)","","6","EQ_EFI_ECU-TNGA_LIN","EQ_EFI_ECU-TNGA_LIN"
"TO_121_(111_LH)","","22","EQ_RLY:IG_B-HP_L","EQ_RLY:IG_B-HP_L"
"TO_121_(111_LH)","","32","S_EFI_ECU-TNGA2.0_051","S_EFI_ECU-TNGA2.0_051"
"TO_121_(111_LH)","","30","GND_SBW_ACTR_ECU-HV_E01","GND_SBW_ACTR_ECU-HV_E01"
"TO_121_(111_LH)","","8","EQ_F:ECU-IGP_NO.3_L","EQ_F:ECU-IGP_NO.3_L"
"TO_121_(111_LH)","","14","EQ_RLY:EFI_MAIN#2_FP","EQ_RLY:EFI_MAIN#2_FP"
"TO_121_(111_LH)","","4","CAN_SBW_BUS_LO","CAN_SBW_BUS_LO"
"TO_121_(111_LH)","","20","EQ_METER_OILW","EQ_METER_OILW"
"TO_141_RH_RHD_(111_RH_RHD)","","42","EQ_RLY:PTC_HTR#3_-S","EQ_RLY:PTC_HTR#3_-S"
"TO_141_RH_RHD_(111_RH_RHD)","","14","CAN_C2_BUS_LO","CAN_C2_BUS_LO"
"TO_141_RH_RHD_(111_RH_RHD)","","24","EQ_EFI_ECU-TNGA_LSTM","EQ_EFI_ECU-TNGA_LSTM"
"TO_141_RH_RHD_(111_RH_RHD)","","48","S_FSMC_003","S_FSMC_003"
"TO_141_RH_RHD_(111_RH_RHD)","","20","EQ_A/BAG_SSR_F/R_PLUSSR","EQ_A/BAG_SSR_F/R_PLUSSR"
"TO_141_RH_RHD_(111_RH_RHD)","","9","EQ_F:S/HTR_RR_L","EQ_F:S/HTR_RR_L"
"TO_141_RH_RHD_(111_RH_RHD)","","54","S_WIPER_007","S_WIPER_007"
"TO_141_RH_RHD_(111_RH_RHD)","","39","EQ_RLY:FR_DEICER_-S","EQ_RLY:FR_DEICER_-S"
"TO_141_RH_RHD_(111_RH_RHD)","","27","EQ_F:DVR_L","EQ_F:DVR_L"
"TO_141_RH_RHD_(111_RH_RHD)","","5","",""
"TO_141_RH_RHD_(111_RH_RHD)","","22","TW_S_ACON-HP_009","TW_S_ACON-HP_009"
"TO_141_RH_RHD_(111_RH_RHD)","","25","","MCB1205"
"TO_141_RH_RHD_(111_RH_RHD)","","7","CANFD_PL_BUS_HI","CANFD_PL_BUS_HI"
"TO_141_RH_RHD_(111_RH_RHD)","","1","CAN_BTL_BUS_HI","CAN_BTL_BUS_HI"
"TO_141_RH_RHD_(111_RH_RHD)","","40","EQ_RLY:PTC_HTR#1_-S","EQ_RLY:PTC_HTR#1_-S"
"TO_141_RH_RHD_(111_RH_RHD)","","53","S_WIPER_006","S_WIPER_006"
"TO_141_RH_RHD_(111_RH_RHD)","","50","S_H_LP_LVL_SW_002","S_H_LP_LVL_SW_002"
"TO_141_RH_RHD_(111_RH_RHD)","","34","EQ_F:SBW_IGCT-PHV_L","EQ_F:SBW_IGCT-PHV_L"
"TO_141_RH_RHD_(111_RH_RHD)","","26","",""
"TO_141_RH_RHD_(111_RH_RHD)","","2","CAN_BTL_BUS_HI","CAN_BTL_BUS_HI"
"TO_141_RH_RHD_(111_RH_RHD)","","13","CAN_C2_BUS_HI","CAN_C2_BUS_HI"
"TO_141_RH_RHD_(111_RH_RHD)","","30","EQ_F:H-LP_LH_LED_L/ECU_L","EQ_F:H-LP_LH_LED_L/ECU_L"
"TO_141_RH_RHD_(111_RH_RHD)","","37","EQ_METER_LR","EQ_METER_LR"
"TO_141_RH_RHD_(111_RH_RHD)","","51","S_METER_025","S_METER_025"
"TO_141_RH_RHD_(111_RH_RHD)","","11","CANFD_ADS_C1_BUS_HI","CANFD_ADS_C1_BUS_HI"
"TO_141_RH_RHD_(111_RH_RHD)","","36","EQ_FL:EPS_L","EQ_FL:EPS_L"
"TO_141_RH_RHD_(111_RH_RHD)","","4","CAN_BTL_BUS_LO","CAN_BTL_BUS_LO"
"TO_141_RH_RHD_(111_RH_RHD)","","19","EQ_A/BAG_SSR_F/R_-SR","EQ_A/BAG_SSR_F/R_-SR"
"TO_141_RH_RHD_(111_RH_RHD)","","43","EQ_RLY:WIPER_L","EQ_RLY:WIPER_L"
"TO_141_RH_RHD_(111_RH_RHD)","","15","CANFD_ADS_C1_BUS_LO","CANFD_ADS_C1_BUS_LO"
"TO_141_RH_RHD_(111_RH_RHD)","","23","","MCB1207"
"TO_141_RH_RHD_(111_RH_RHD)","","28","EQ_F:ECU-IGP_NO.1_L","EQ_F:ECU-IGP_NO.1_L"
"TO_141_RH_RHD_(111_RH_RHD)","","38","EQ_METER_OILW","EQ_METER_OILW"
"TO_141_RH_RHD_(111_RH_RHD)","","16","EQ_F:ECU-IGP_NO.3_L","EQ_F:ECU-IGP_NO.3_L"
"TO_141_RH_RHD_(111_RH_RHD)","","35","EQ_F:WASHER_L","EQ_F:WASHER_L"
"TO_141_RH_RHD_(111_RH_RHD)","","3","S_ACON-HP_025","S_ACON-HP_025"
"TO_141_RH_RHD_(111_RH_RHD)","","57","S_WIPER_010","S_WIPER_010"
"TO_141_RH_RHD_(111_RH_RHD)","","8","CANFD_PL_BUS_LO","CANFD_PL_BUS_LO"
"TO_141_RH_RHD_(111_RH_RHD)","","31","EQ_F:PM_IGCT-HV_L","EQ_F:PM_IGCT-HV_L"
"TO_141_RH_RHD_(111_RH_RHD)","","12","CANFD_ADS_C1_BUS_HI","CANFD_ADS_C1_BUS_HI"
"TO_141_RH_RHD_(111_RH_RHD)","","41","EQ_RLY:PTC_HTR#2_-S","EQ_RLY:PTC_HTR#2_-S"
"TO_141_RH_RHD_(111_RH_RHD)","","17","CANFD_ADS_C1_BUS_LO","CANFD_ADS_C1_BUS_LO"
"TO_141_RH_RHD_(111_RH_RHD)","","56","S_WIPER_009","S_WIPER_009"
"TO_141_RH_RHD_(111_RH_RHD)","","21","TW_S_ACON-HP_008","TW_S_ACON-HP_008"
"TO_141_RH_RHD_(111_RH_RHD)","","6","CAN_BTL_BUS_LO","CAN_BTL_BUS_LO"
"TO_141_RH_RHD_(111_RH_RHD)","","55","S_WIPER_008","S_WIPER_008"
"TO_184_(161_LH)","","44","CANFD_DS_BUS_LO","CANFD_DS_BUS_LO"
"TO_184_(161_LH)","","7","SLD_DRN_S_21CY_TOYOTA_T2-T1_108","SLD_DRN_S_21CY_TOYOTA_T2-T1_108"
"TO_184_(161_LH)","","5","","MCB6516"
"TO_184_(161_LH)","","23","EQ_BODY_ECU_LSBO","EQ_BODY_ECU_LSBO"
"TO_184_(161_LH)","","21","CAN_B_BUS_HI","CAN_B_BUS_HI"
"TO_184_(161_LH)","","9","SLD_S_21CY_TOYOTA_T2-T1_061","SLD_S_21CY_TOYOTA_T2-T1_061"
"TO_184_(161_LH)","","24","EQ_F:ECU-B_NO.2_L","EQ_F:ECU-B_NO.2_L"
"TO_184_(161_LH)","","14","SLD_DRN_S_SPVM-21CY_101","SLD_DRN_S_SPVM-21CY_101"
"TO_184_(161_LH)","","30","EQ_PDB_DOM1","EQ_PDB_DOM1"
"TO_184_(161_LH)","","43","EQ_F:PANEL_L","EQ_F:PANEL_L"
"TO_184_(161_LH)","","39","S_PBD_001","S_PBD_001"
"TO_184_(161_LH)","","22","CAN_B_BUS_LO","CAN_B_BUS_LO"
"TO_184_(161_LH)","","31","GND_100V_OUTLET_CONSOLE-OTHER_E","GND_100V_OUTLET_CONSOLE-OTHER_E"
"TO_184_(161_LH)","","8","SLD_S_21CY_TOYOTA_T2-T1_060","SLD_S_21CY_TOYOTA_T2-T1_060"
"TO_184_(161_LH)","","16","SLD_S_SPVM-21CY_002","SLD_S_SPVM-21CY_002"
"TO_184_(161_LH)","","42","S_SMART_ENTRY-15CY_034","S_SMART_ENTRY-15CY_034"
"TO_184_(161_LH)","","70","EMB_DRN_S_PVM_APP-21CY_101","EMB_DRN_S_PVM_APP-21CY_101"
"TO_184_(161_LH)","","25","EQ_F:ECU-IGR_NO.1_L","EQ_F:ECU-IGR_NO.1_L"
"TO_184_(161_LH)","","28","",""
"TO_184_(161_LH)","","12","","MCB6519"
"TO_184_(161_LH)","","18","SLD_S_SPVM-21CY_001","SLD_S_SPVM-21CY_001"
"TO_184_(161_LH)","","4","","MCB6517"
"TO_184_(161_LH)","","2","EMB_S_PVM_APP-21CY_003","EMB_S_PVM_APP-21CY_003"
"TO_184_(161_LH)","","34","S_AHB_G_ECU-STOP_LP_003","S_AHB_G_ECU-STOP_LP_003"
"TO_184_(161_LH)","","36","S_BODY_ECU_DOOR_007","S_BODY_ECU_DOOR_007"
"TO_184_(161_LH)","","1","EMB_S_PVM_APP-21CY_002","EMB_S_PVM_APP-21CY_002"
"TO_184_(161_LH)","","37","S_BODY_ECU_DOOR_017","S_BODY_ECU_DOOR_017"
"TO_184_(161_LH)","","6","SLD_S_21CY_TOYOTA_T2-T1_059","SLD_S_21CY_TOYOTA_T2-T1_059"
"TO_184_(161_LH)","","15","SLD_S_SPVM-21CY_004","SLD_S_SPVM-21CY_004"
"TO_184_(161_LH)","","17","SLD_S_SPVM-21CY_003","SLD_S_SPVM-21CY_003"
"TO_184_(161_LH)","","29","","MCB4689"
"TO_184_(161_LH)","","26","CANFD_DS_BUS_HI","CANFD_DS_BUS_HI"
"TO_184_(161_LH)","","69","EMB_S_PVM_APP-21CY_001","EMB_S_PVM_APP-21CY_001"
"TO_184_(161_LH)","","32","GND_B/DR_OPNR_SW_E","GND_B/DR_OPNR_SW_E"
"TO_184_(161_LH)","","11","","MCB6518"
"TO_184_(161_LH)","","19","CANFD_DS_BUS_HI","CANFD_DS_BUS_HI"
"TO_184_(161_LH)","","33","GND_DEF_RR_E","GND_DEF_RR_E"
"TO_184_(161_LH)","","41","S_SMART_ENTRY-15CY_033","S_SMART_ENTRY-15CY_033"
"TO_184_(161_LH)","","40","S_SEC_ALARM_002","S_SEC_ALARM_002"
"TO_184_(161_LH)","","3","EMB_S_PVM_APP-21CY_004","EMB_S_PVM_APP-21CY_004"
"TO_184_(161_LH)","","13","","MCB6520"
"TO_184_(161_LH)","","10","SLD_S_21CY_TOYOTA_T2-T1_062","SLD_S_21CY_TOYOTA_T2-T1_062"
"TO_184_(161_LH)","","35","CANFD_DS_BUS_LO","CANFD_DS_BUS_LO"
"TO_184_(161_LH)","","20","EQ_METER_ILL-","EQ_METER_ILL-"
"TO_184_(161_LH)","","27","EQ_FL:PBD_L","EQ_FL:PBD_L"
"TO_184_(161_LH)","","38","S_BODY_ECU_EX_LP_011","S_BODY_ECU_EX_LP_011"
"TO_153_(161_RH)_25P","90980-12802","12","GND_BLE_RECV_D/SEAT_GND","GND_BLE_RECV_D/SEAT_GND"
"TO_153_(161_RH)_25P","90980-12802","18","S_BODY_ECU_DOOR_036","S_BODY_ECU_DOOR_036"
"TO_153_(161_RH)_25P","90980-12802","9","EQ_HTR_CONT_PNL_SVDI","EQ_HTR_CONT_PNL_SVDI"
"TO_153_(161_RH)_25P","90980-12802","15","S_BODY_ECU_DOOR_002","S_BODY_ECU_DOOR_002"
"TO_153_(161_RH)_25P","90980-12802","8","EQ_F:PANEL_L","EQ_F:PANEL_L"
"TO_153_(161_RH)_25P","90980-12802","23","EQ_F:ECU-DCC_NO.2_L","EQ_F:ECU-DCC_NO.2_L"
"TO_153_(161_RH)_25P","90980-12802","24","EQ_F:ECU-IGP_NO.3_L","EQ_F:ECU-IGP_NO.3_L"
"TO_153_(161_RH)_25P","90980-12802","10","EQ_HTR_CONT_PNL_SW_2","EQ_HTR_CONT_PNL_SW_2"
"TO_153_(161_RH)_25P","90980-12802","22","S_BLE_ECU_004","S_BLE_ECU_004"
"TO_153_(161_RH)_25P","90980-12802","25","",""
"TO_153_(161_RH)_25P","90980-12802","13","S_DOUBLE_LOCK_001","S_DOUBLE_LOCK_001"
"TO_153_(161_RH)_25P","90980-12802","16","",""
"TO_153_(161_RH)_25P","90980-12802","3","EQ_BODY_ECU_LIN2","EQ_BODY_ECU_LIN2"
"TO_153_(161_RH)_25P","90980-12802","20","S_DOUBLE_LOCK_003","S_DOUBLE_LOCK_003"
"TO_153_(161_RH)_25P","90980-12802","5","EQ_METER_ILL-","EQ_METER_ILL-"
"TO_153_(161_RH)_25P","90980-12802","4","EQ_BODY_ECU_LSWR","EQ_BODY_ECU_LSWR"
"TO_153_(161_RH)_25P","90980-12802","11","EQ_F:DOOR_R/R_L","EQ_F:DOOR_R/R_L"
"TO_153_(161_RH)_25P","90980-12802","19","",""
"TO_153_(161_RH)_25P","90980-12802","17","S_BODY_ECU_DOOR_035","S_BODY_ECU_DOOR_035"
"TO_153_(161_RH)_25P","90980-12802","21","S_DOUBLE_LOCK_006","S_DOUBLE_LOCK_006"
"TO_153_(161_RH)_25P","90980-12802","7","S_BLE_ECU_005","S_BLE_ECU_005"
"TO_153_(161_RH)_25P","90980-12802","6","S_BLE_ECU_003","S_BLE_ECU_003"
"TO_153_(161_RH)_25P","90980-12802","2","","MCB4651"
"TO_153_(161_RH)_25P","90980-12802","14","S_BODY_ECU_DOOR_004","S_BODY_ECU_DOOR_004"
"TO_153_(161_RH)_25P","90980-12802","1","","SIG4650"
"TO_111_LH_(161_LH)","","26","S_EFI_ECU-TNGA2.0_027","S_EFI_ECU-TNGA2.0_027"
"TO_111_LH_(161_LH)","","6","SLD_S_AHB_G_ECU#2_006","SLD_S_AHB_G_ECU#2_006"
"TO_111_LH_(161_LH)","","13","S_EFI_ECU-TNGA2.0_002","S_EFI_ECU-TNGA2.0_002"
"TO_111_LH_(161_LH)","","36","S_EFI_ECU-TNGA2.0_127","S_EFI_ECU-TNGA2.0_127"
"TO_111_LH_(161_LH)","","14","S_EFI_ECU-TNGA2.0_003","S_EFI_ECU-TNGA2.0_003"
"TO_111_LH_(161_LH)","","27","S_EFI_ECU-TNGA2.0_050","S_EFI_ECU-TNGA2.0_050"
"TO_111_LH_(161_LH)","","31","S_EFI_ECU-TNGA2.0_122","S_EFI_ECU-TNGA2.0_122"
"TO_111_LH_(161_LH)","","1","GND_SLD_DRN_AHB_G_ECU#2_104","GND_SLD_DRN_AHB_G_ECU#2_104"
"TO_111_LH_(161_LH)","","19","S_EFI_ECU-TNGA2.0_011","S_EFI_ECU-TNGA2.0_011"
"TO_111_LH_(161_LH)","","7","EQ_F:BATT_FAN_L","EQ_F:BATT_FAN_L"
"TO_111_LH_(161_LH)","","21","S_EFI_ECU-TNGA2.0_013","S_EFI_ECU-TNGA2.0_013"
"TO_111_LH_(161_LH)","","2","SLD_S_AHB_G_ECU#2_007","SLD_S_AHB_G_ECU#2_007"
"TO_111_LH_(161_LH)","","40","S_EFI_ECU-ZR_079","S_EFI_ECU-ZR_079"
"TO_111_LH_(161_LH)","","3","EQ_D/L_MTR_F/L-LHD_PLUS","EQ_D/L_MTR_F/L-LHD_PLUS"
"TO_111_LH_(161_LH)","","46","CANFD_DS_LOCAL3_BUS_HI","CANFD_DS_LOCAL3_BUS_HI"
"TO_111_LH_(161_LH)","","44","CAN_B_BUS_HI","CAN_B_BUS_HI"
"TO_111_LH_(161_LH)","","25","S_EFI_ECU-TNGA2.0_026","S_EFI_ECU-TNGA2.0_026"
"TO_111_LH_(161_LH)","","4","",""
"TO_111_LH_(161_LH)","","45","CAN_B_BUS_LO","CAN_B_BUS_LO"
"TO_111_LH_(161_LH)","","38","S_EFI_ECU-ZR_042","S_EFI_ECU-ZR_042"
"TO_111_LH_(161_LH)","","8","EQ_F:EFI_NO.2_TNGA_L","EQ_F:EFI_NO.2_TNGA_L"
"TO_111_LH_(161_LH)","","23","S_EFI_ECU-TNGA2.0_024","S_EFI_ECU-TNGA2.0_024"
"TO_111_LH_(161_LH)","","9","EQ_RLY:C/OPN_FP","EQ_RLY:C/OPN_FP"
"TO_111_LH_(161_LH)","","48","CANFD_DS_BUS_HI","CANFD_DS_BUS_HI"
"TO_111_LH_(161_LH)","","28","S_EFI_ECU-TNGA2.0_051","S_EFI_ECU-TNGA2.0_051"
"TO_111_LH_(161_LH)","","43","S_H_LP_ECU_007","S_H_LP_ECU_007"
"TO_111_LH_(161_LH)","","18","S_EFI_ECU-TNGA2.0_010","S_EFI_ECU-TNGA2.0_010"
"TO_111_LH_(161_LH)","","50","","S_EFI_ECU-ZR_003"
"TO_111_LH_(161_LH)","","41","S_H_LP_ECU_004","S_H_LP_ECU_004"
"TO_111_LH_(161_LH)","","10","EQ_F:ECU-IGP_NO.3_L","EQ_F:ECU-IGP_NO.3_L"
"TO_111_LH_(161_LH)","","42","S_H_LP_ECU_005","S_H_LP_ECU_005"
"TO_111_LH_(161_LH)","","39","S_EFI_ECU-ZR_043","S_EFI_ECU-ZR_043"
"TO_111_LH_(161_LH)","","29","S_EFI_ECU-TNGA2.0_052","S_EFI_ECU-TNGA2.0_052"
"TO_111_LH_(161_LH)","","12","S_EFI_ECU-TNGA2.0_001","S_EFI_ECU-TNGA2.0_001"
"TO_111_LH_(161_LH)","","22","S_EFI_ECU-TNGA2.0_017","S_EFI_ECU-TNGA2.0_017"
"TO_111_LH_(161_LH)","","49","CANFD_DS_BUS_LO","CANFD_DS_BUS_LO"
"TO_111_LH_(161_LH)","","32","S_EFI_ECU-TNGA2.0_123","S_EFI_ECU-TNGA2.0_123"
"TO_111_LH_(161_LH)","","24","S_EFI_ECU-TNGA2.0_025","S_EFI_ECU-TNGA2.0_025"
"TO_111_LH_(161_LH)","","35","S_EFI_ECU-TNGA2.0_126","S_EFI_ECU-TNGA2.0_126"
"TO_111_LH_(161_LH)","","33","S_EFI_ECU-TNGA2.0_124","S_EFI_ECU-TNGA2.0_124"
"TO_111_LH_(161_LH)","","30","S_EFI_ECU-TNGA2.0_121","S_EFI_ECU-TNGA2.0_121"
"TO_111_LH_(161_LH)","","5","EQ_RLY:EFI_MAIN#2_FP","EQ_RLY:EFI_MAIN#2_FP"
"TO_111_LH_(161_LH)","","17","S_EFI_ECU-TNGA2.0_009","S_EFI_ECU-TNGA2.0_009"
"TO_111_LH_(161_LH)","","37","S_EFI_ECU-TNGA2.0_128","S_EFI_ECU-TNGA2.0_128"
"TO_111_LH_(161_LH)","","34","S_EFI_ECU-TNGA2.0_125","S_EFI_ECU-TNGA2.0_125"
"TO_111_LH_(161_LH)","","15","S_EFI_ECU-TNGA2.0_004","S_EFI_ECU-TNGA2.0_004"
"TO_111_LH_(161_LH)","","47","CANFD_DS_LOCAL3_BUS_LO","CANFD_DS_LOCAL3_BUS_LO"
"TO_111_LH_(161_LH)","","16","S_EFI_ECU-TNGA2.0_008","S_EFI_ECU-TNGA2.0_008"
"TO_111_LH_(161_LH)","","11","S_BODY_ECU_EX_LP_009","S_BODY_ECU_EX_LP_009"
"TO_111_LH_(161_LH)","","20","S_EFI_ECU-TNGA2.0_012","S_EFI_ECU-TNGA2.0_012"
"TO_111_LH_(121)","","24","EQ_SBW_ACTR_ECU-HV_BUB1","EQ_SBW_ACTR_ECU-HV_BUB1"
"TO_111_LH_(121)","","18","EQ_HV_ECU-HV_LIN3","EQ_HV_ECU-HV_LIN3"
"TO_111_LH_(121)","","4","CAN_SBW_BUS_LO","CAN_SBW_BUS_LO"
"TO_111_LH_(121)","","26","EQ_SBW_ACTR_ECU-PHV_BUB1","EQ_SBW_ACTR_ECU-PHV_BUB1"
"TO_111_LH_(121)","","3","CAN_SBW_BUS_HI","CAN_SBW_BUS_HI"
"TO_111_LH_(121)","","10","EQ_F:EFI_NO.2_ZR_L","EQ_F:EFI_NO.2_ZR_L"
"TO_111_LH_(121)","","30","GND_SBW_ACTR_ECU-HV_E01","GND_SBW_ACTR_ECU-HV_E01"
"TO_111_LH_(121)","","14","EQ_RLY:EFI_MAIN#2_FP","EQ_RLY:EFI_MAIN#2_FP"
"TO_111_LH_(121)","","8","EQ_F:ECU-IGP_NO.3_L","EQ_F:ECU-IGP_NO.3_L"
"TO_111_LH_(121)","","6","EQ_EFI_ECU-TNGA_LIN","EQ_EFI_ECU-TNGA_LIN"
"TO_111_LH_(121)","","12","EQ_F:IGN_TNGA_L","EQ_F:IGN_TNGA_L"
"TO_111_LH_(121)","","9","EQ_F:EFI_NO.2_TNGA_L","EQ_F:EFI_NO.2_TNGA_L"
"TO_111_LH_(121)","","2","EQ_F:P-CON_MTR_NO.1_L","EQ_F:P-CON_MTR_NO.1_L"
"TO_111_LH_(121)","","33","S_EFI_ECU-TNGA2.0_052","S_EFI_ECU-TNGA2.0_052"
"TO_111_LH_(121)","","23","EQ_RLY:VVT_VVT1","EQ_RLY:VVT_VVT1"
"TO_111_LH_(121)","","38","S_SBW_004","S_SBW_004"
"TO_111_LH_(121)","","36","S_METER_025","S_METER_025"
"TO_111_LH_(121)","","34","S_EFI_ECU-TNGA2.0_097","S_EFI_ECU-TNGA2.0_097"
"TO_111_LH_(121)","","7","EQ_ENG_E_W/P-TNGA_PLUSB","EQ_ENG_E_W/P-TNGA_PLUSB"
"TO_111_LH_(121)","","17","EQ_F:SBW_IGCT-PHV_L","EQ_F:SBW_IGCT-PHV_L"
"TO_111_LH_(121)","","25","EQ_SBW_ACTR_ECU-HV_MA2","EQ_SBW_ACTR_ECU-HV_MA2"
"TO_111_LH_(121)","","32","S_EFI_ECU-TNGA2.0_051","S_EFI_ECU-TNGA2.0_051"
"TO_111_LH_(121)","","13","EQ_F:IGN_ZR_L","EQ_F:IGN_ZR_L"
"TO_111_LH_(121)","","40","S_SBW_026","S_SBW_026"
"TO_111_LH_(121)","","16","CAN_BTL_BUS_HI","CAN_BTL_BUS_HI"
"TO_111_LH_(121)","","15","EQ_F:P-CON_MTR_NO.2_L","EQ_F:P-CON_MTR_NO.2_L"
"TO_111_LH_(121)","","31","S_EFI_ECU-TNGA2.0_050","S_EFI_ECU-TNGA2.0_050"
"TO_111_LH_(121)","","28","GND_A/C_INV_GND","GND_A/C_INV_GND"
"TO_111_LH_(121)","","19","EQ_HV_ECU-PHV_LIN3","EQ_HV_ECU-PHV_LIN3"
"TO_111_LH_(121)","","39","S_SBW_025","S_SBW_025"
"TO_111_LH_(121)","","11","EQ_F:EFI_NO.5_L","EQ_F:EFI_NO.5_L"
"TO_111_LH_(121)","","21","CAN_BTL_BUS_LO","CAN_BTL_BUS_LO"
"TO_111_LH_(121)","","5","BATT_ENG_E_W/P-ZR_+B","BATT_ENG_E_W/P-ZR_+B"
"TO_111_LH_(121)","","37","S_SBW_003","S_SBW_003"
"TO_111_LH_(121)","","29","GND_EFI_ECU-TNGA_E01","GND_EFI_ECU-TNGA_E01"
"TO_111_LH_(121)","","27","EQ_SBW_ACTR_ECU-PHV_MA2","EQ_SBW_ACTR_ECU-PHV_MA2"
"TO_111_LH_(121)","","20","EQ_METER_OILW","EQ_METER_OILW"
"TO_111_LH_(121)","","22","EQ_RLY:IG_B-HP_L","EQ_RLY:IG_B-HP_L"
"TO_111_LH_(121)","","35","S_EFI_ECU-TNGA2.0_098","S_EFI_ECU-TNGA2.0_098"
"TO_111_LH_(121)","","1","EQ_F:SBW_IGCT-HV_L","EQ_F:SBW_IGCT-HV_L"
"TO_141_LH_(142)_18P","90980-12738","13","","GND_NANO_E_UNIT_SUB_WH_GND"
"TO_141_LH_(142)_18P","90980-12738","3","EQ_A/C_ECU-W/SEAT_NANO","EQ_A/C_ECU-W/SEAT_NANO"
"TO_141_LH_(142)_18P","90980-12738","11","",""
"TO_141_LH_(142)_18P","90980-12738","7","SLD_S_21CY_TOYOTA_T2-T1_079","SLD_S_21CY_TOYOTA_T2-T1_079"
"TO_141_LH_(142)_18P","90980-12738","6","S_BODY_ECU_EX_LP_015","S_BODY_ECU_EX_LP_015"
"TO_141_LH_(142)_18P","90980-12738","8","SLD_DRN_S_21CY_TOYOTA_T2-T1_111","SLD_DRN_S_21CY_TOYOTA_T2-T1_111"
"TO_141_LH_(142)_18P","90980-12738","4","S_BODY_ECU_EX_LP_013","S_BODY_ECU_EX_LP_013"
"TO_141_LH_(142)_18P","90980-12738","15","S_ACON-HV_013","S_ACON-HV_013"
"TO_141_LH_(142)_18P","90980-12738","5","S_BODY_ECU_EX_LP_014","S_BODY_ECU_EX_LP_014"
"TO_141_LH_(142)_18P","90980-12738","9","SLD_S_21CY_TOYOTA_T2-T1_080","SLD_S_21CY_TOYOTA_T2-T1_080"
"TO_141_LH_(142)_18P","90980-12738","1","",""
"TO_141_LH_(142)_18P","90980-12738","18","",""
"TO_141_LH_(142)_18P","90980-12738","12","",""
"TO_141_LH_(142)_18P","90980-12738","10","SLD_S_21CY_TOYOTA_T2-T1_081","SLD_S_21CY_TOYOTA_T2-T1_081"
"TO_141_LH_(142)_18P","90980-12738","16","S_ACON-HV_014","S_ACON-HV_014"
"TO_141_LH_(142)_18P","90980-12738","2","",""
"TO_141_LH_(142)_18P","90980-12738","14","EQ_A/C_ECU-W/SEAT_NAIN","EQ_A/C_ECU-W/SEAT_NAIN"
"TO_141_LH_(142)_18P","90980-12738","17","SLD_S_21CY_TOYOTA_T2-T1_082","SLD_S_21CY_TOYOTA_T2-T1_082"
"TO_152_(161_LH)","","14","","TW_S_AIRBAG_072"
"TO_152_(161_LH)","","7","SLD_DRN_S_SPVM-21CY_105","SLD_DRN_S_SPVM-21CY_105"
"TO_152_(161_LH)","","33","","S_OUT_MIR_SW_011"
"TO_152_(161_LH)","","29","S_PVM_APP-21CY_026","S_PVM_APP-21CY_026"
"TO_152_(161_LH)","","18","","EQ_BSM_MODULE_LH_OMIL"
